x1	x2	x3	n	t	s11	s12	s13	s22	s23	s33	cfs	dip	stk	rk
4.2115	5.9571	0.97547	184	1.0	-477700.0	-1317000.0	-1002000.0	-3922000.0	-557400.0	-2542000.0	-1892562.872844927	90.0	340.0	50.0
4.9023	7.2008	1.9994	185	1.0	-84680.0	-606800.0	109400.0	-841200.0	22520.0	304000.0	-583423.7389747779	60.0	30.0	-40.0
2.6237	5.7612	1.0688	186	1.0	-1786000.0	-2134000.0	1044000.0	-847400.0	-976200.0	5060000.0	-1902048.8630267188	40.0	335.0	-100.0
3.5404	4.9824	0.86463	187	1.0	-1343000.0	1150000.0	-454800.0	4386000.0	-2311000.0	-3063000.0	3965096.635875239	60.0	195.0	-50.0
3.2338	5.0809	1.216	188	1.0	-4172000.0	-3076000.0	2092000.0	-2424000.0	-1697000.0	6230000.0	-5658690.524796019	70.0	75.0	-120.0
2.6928	4.0496	0.1692	189	1.0	505500.0	631300.0	-289600.0	287000.0	-181500.0	301100.0	856547.2504831579	70.0	160.0	-30.0
0.25596	9.7812	2.7117	190	1.0	181500.0	61830.0	471600.0	-40740.0	891200.0	50560.0	1091531.0197503823	25.0	170.0	-40.0
-2.6966	8.936	3.84	191	1.0	-1885000.0	-1088000.0	444400.0	-913200.0	-93510.0	773900.0	-462663.2804390937	50.0	25.0	-40.0
-2.9133	12.553	1.2471	192	1.0	-356900.0	-280100.0	405000.0	669400.0	-42920.0	1036000.0	460771.1028618304	5.0	115.0	180.0
-0.45448	11.309	1.466	193	1.0	441700.0	235500.0	-139900.0	288900.0	125900.0	-431200.0	-221650.72920993768	45.0	30.0	20.0
-1.0583	8.7665	1.2004	194	1.0	-1132000.0	-448500.0	-616600.0	53250.0	-770200.0	-548600.0	-925822.8967268225	15.0	345.0	100.0
-5.4026	12.216	3.3253	195	1.0	171400.0	13970.0	-291200.0	163300.0	-109800.0	7539.0	66972.94955797188	80.0	70.0	-170.0
-3.5715	10.035	3.7122	196	1.0	-644000.0	-209000.0	-153700.0	222000.0	-403100.0	-563700.0	-662661.824306281	80.0	80.0	-150.0
-2.1892	9.0334	2.3617	197	1.0	-211100.0	141800.0	-488800.0	1157000.0	-1479000.0	713900.0	1872353.2499749265	40.0	340.0	-85.0
-0.29917	13.504	2.4883	198	1.0	244600.0	-14840.0	155500.0	-135200.0	346800.0	77070.0	254154.60585700462	45.0	130.0	-70.0
-2.6339	10.96	4.4224	199	1.0	140200.0	-143100.0	53510.0	-1502000.0	540100.0	-991200.0	-68102.9271384353	20.0	140.0	-90.0
-2.5518	12.995	1.9529	200	1.0	419500.0	208300.0	136400.0	489100.0	277200.0	-74800.0	605012.3354550274	75.0	105.0	-180.0
-1.7582	7.9991	0.48061	201	1.0	-824200.0	-206400.0	-447500.0	-272800.0	-650200.0	291500.0	-179829.2201555451	50.0	20.0	-110.0
-3.9329	9.2645	3.1228	202	1.0	838300.0	50770.0	449400.0	1615000.0	-1507000.0	772300.0	1490105.9717609473	70.0	35.0	-20.0
-2.8302	13.846	3.3739	203	1.0	268400.0	-8028.0	245200.0	-177100.0	392700.0	164500.0	262646.6639925315	90.0	330.0	-120.0
-1.2142	12.955	0.09429	204	1.0	583000.0	635800.0	84070.0	988400.0	130700.0	-124900.0	346306.11558957066	90.0	65.0	160.0
-1.3639	11.328	1.2819	205	1.0	775300.0	385900.0	-118800.0	192100.0	416600.0	-271000.0	-544401.8032745481	25.0	5.0	-130.0
-3.8284	12.133	4.375	206	1.0	-64980.0	-20210.0	121100.0	-560100.0	296000.0	-402900.0	21186.70134761073	45.0	145.0	-40.0
-1.8859	8.8831	1.9444	207	1.0	-566100.0	-44750.0	-553700.0	683500.0	-1252000.0	574800.0	1253002.1154328408	60.0	40.0	-30.0
0.70791	11.98	0.19905	208	1.0	693900.0	386200.0	64570.0	352900.0	121700.0	-124500.0	510069.1898790215	45.0	335.0	-90.0
-1.1446	10.214	3.2668	209	1.0	-42160.0	-398000.0	154400.0	-858600.0	900700.0	-594300.0	-52701.836563139266	40.0	165.0	-50.0
-6.8851	17.074	2.6542	210	1.0	434900.0	119600.0	57070.0	86660.0	437300.0	830800.0	453715.95318254014	65.0	60.0	130.0
-6.3894	16.63	4.3109	211	1.0	121400.0	-58740.0	4639.0	-325900.0	360200.0	551400.0	512565.14175189694	70.0	155.0	100.0
-3.9709	17.121	1.047	212	1.0	-18080.0	-200400.0	-19070.0	-68520.0	114900.0	160400.0	-167728.0465558794	50.0	135.0	-120.0
-4.588	15.998	2.2169	213	1.0	361000.0	90910.0	77720.0	134200.0	274000.0	51560.0	263826.9757921583	65.0	130.0	-70.0
-6.2171	14.973	3.1416	214	1.0	346300.0	-82430.0	28810.0	13100.0	240200.0	1041000.0	710477.9498927929	10.0	120.0	-120.0
-3.2589	14.52	0.95219	215	1.0	-468800.0	-311000.0	-164600.0	77740.0	-42560.0	128300.0	-374350.8851864231	70.0	340.0	-60.0
-5.5418	15.054	3.214	216	1.0	293400.0	-57080.0	228000.0	-27680.0	390300.0	840800.0	859950.183522861	40.0	85.0	140.0
-4.0929	15.93	2.2916	217	1.0	279400.0	45730.0	13860.0	80470.0	222300.0	32440.0	-40789.43562808702	40.0	340.0	-75.0
-7.1976	15.842	3.3683	218	1.0	315400.0	19710.0	-269700.0	-58030.0	271500.0	890900.0	713568.267615888	5.0	155.0	-110.0
-5.408	17.572	0.72452	219	1.0	-134400.0	-417600.0	71170.0	-432900.0	227300.0	367800.0	-609230.0317313528	70.0	110.0	-110.0
-3.4676	14.149	2.7746	220	1.0	344000.0	58920.0	303500.0	135100.0	356000.0	284800.0	184390.01519523334	70.0	295.0	-140.0
-5.9612	14.463	2.8666	221	1.0	610500.0	72190.0	-191100.0	522300.0	-47340.0	1276000.0	271340.3053968679	85.0	290.0	-140.0
-7.5315	15.97	2.0851	222	1.0	-2162000.0	-1738000.0	677300.0	-1548000.0	620500.0	2738000.0	-3397131.5150915934	70.0	315.0	-90.0
-6.347	17.002	1.8489	223	1.0	494600.0	131900.0	148500.0	3414.0	350900.0	357900.0	400545.7827821584	55.0	120.0	-110.0
-4.4097	14.848	0.50672	224	1.0	-3345000.0	-1786000.0	656100.0	-2660000.0	913500.0	-1656000.0	-3162058.190892237	70.0	90.0	-170.0
-5.207	15.987	1.1821	225	1.0	121800.0	160000.0	-31260.0	115500.0	8337.0	-891600.0	-485315.83923751226	5.0	15.0	-110.0
-2.85	12.903	1.6227	226	1.0	301500.0	140300.0	236300.0	840400.0	174800.0	164700.0	96917.72472820093	45.0	115.0	10.0
-3.6415	13.985	3.4988	227	1.0	202300.0	-29370.0	281100.0	-144000.0	376400.0	340500.0	227043.64050399148	40.0	150.0	-100.0
-5.2861	16.012	2.7012	228	1.0	410000.0	85500.0	227000.0	130600.0	417800.0	413100.0	253237.35850835664	80.0	85.0	-130.0
6.3951	-1.5909	2.0575	229	1.0	361900.0	26780.0	-334600.0	-478500.0	181500.0	32270.0	-332474.96385119384	75.0	160.0	-90.0
9.2232	-1.6414	1.8276	230	1.0	288200.0	43920.0	96840.0	77820.0	-66880.0	220600.0	117142.9273278261	70.0	150.0	-80.0
9.3276	-2.4579	1.9219	231	1.0	356200.0	204800.0	-18770.0	290500.0	-96800.0	-67450.0	394222.28041217953	75.0	275.0	160.0
6.7121	-2.2506	3.4015	232	1.0	334700.0	257100.0	-238600.0	9514.0	248100.0	-140800.0	-440529.05894289096	65.0	50.0	10.0
9.1575	2.5018	2.9165	233	1.0	-13320.0	61800.0	427500.0	513000.0	-62330.0	245000.0	443398.82905481296	50.0	170.0	20.0
8.9384	-1.9196	2.1947	234	1.0	295300.0	100100.0	-13310.0	23650.0	15770.0	95820.0	109290.62773184148	50.0	150.0	-100.0
7.1486	2.2502	2.301	235	1.0	563900.0	-2627.0	1545000.0	1033000.0	-124800.0	887600.0	1194953.9130219352	55.0	160.0	-50.0
9.6266	0.53566	2.9942	236	1.0	239400.0	92470.0	419400.0	508300.0	-180900.0	194400.0	301816.700446177	70.0	125.0	-160.0
9.1619	-0.4181	3.1694	237	1.0	244600.0	41690.0	433800.0	611800.0	-321600.0	267800.0	472703.83293721767	50.0	15.0	-40.0
6.3565	1.9746	2.7416	238	1.0	232300.0	-434100.0	1859000.0	1386000.0	-610100.0	3061000.0	135569.5902107748	15.0	275.0	-10.0
9.7688	-3.2856	0.62397	239	1.0	407000.0	73530.0	24030.0	251900.0	-59880.0	22990.0	271347.94752644363	45.0	345.0	-80.0
6.0621	4.1551	1.4696	240	1.0	117000.0	-498300.0	261600.0	-1163000.0	-274600.0	-1715000.0	-1055648.9881083202	75.0	120.0	-150.0
8.5981	-2.3253	2.4633	241	1.0	359500.0	206700.0	-120200.0	88760.0	15330.0	-82910.0	306273.9840404648	70.0	125.0	-150.0
8.7574	-0.78959	1.3295	242	1.0	122000.0	-249800.0	388900.0	-165000.0	-27090.0	961600.0	-307619.8299449882	40.0	0.0	-80.0
9.643	-0.19882	2.3704	243	1.0	359800.0	123700.0	350200.0	574100.0	-211300.0	110400.0	-293355.65650895966	10.0	125.0	160.0
9.1326	-1.0972	2.5377	244	1.0	312800.0	102500.0	309500.0	740300.0	-374000.0	219600.0	-59404.1637095575	40.0	335.0	10.0
8.9114	-1.3475	1.2229	245	1.0	585600.0	174900.0	-170500.0	12110.0	-14690.0	-71370.0	17352.79907732353	60.0	45.0	-60.0
8.3457	-0.20946	1.1616	246	1.0	-780000.0	-1110000.0	525600.0	-1340000.0	221900.0	1975000.0	-1695909.1937953592	60.0	165.0	-30.0
8.3021	-2.8445	0.35067	247	1.0	556100.0	16310.0	-15360.0	245100.0	-54550.0	24840.0	253084.52622970103	45.0	95.0	-10.0
1.0389	6.5345	2.0774	248	1.0	-1059000.0	-1851000.0	-185.0	-2721000.0	-751600.0	2465000.0	-3889907.986714846	45.0	160.0	-90.0
7.6456	4.8113	2.7426	249	1.0	-411800.0	-287100.0	282200.0	305400.0	17730.0	293300.0	-25801.9010213867	55.0	70.0	-70.0
1.4464	4.6666	1.2679	250	1.0	-40420.0	342400.0	-520700.0	133700.0	-444300.0	492500.0	319726.5282097231	65.0	140.0	-120.0
2.2035	3.9396	1.0505	251	1.0	-989700.0	-157000.0	-552700.0	295200.0	-466000.0	433200.0	-734887.2262275291	50.0	135.0	-100.0
0.70181	6.5506	4.1279	252	1.0	-1715000.0	236600.0	430100.0	-980500.0	628700.0	-1929000.0	28467.451675874647	45.0	115.0	-150.0
5.5984	6.1589	0.71813	253	1.0	-149700.0	-1074000.0	569800.0	-1070000.0	641700.0	786200.0	1009635.2729771427	70.0	170.0	120.0
4.5756	3.0395	2.4897	254	1.0	-4639000.0	-5364000.0	1660000.0	-6227000.0	-326500.0	9860000.0	-5290421.568192127	40.0	130.0	-150.0
3.6729	2.2256	3.0194	255	1.0	-1157000.0	-319400.0	-47180.0	3036000.0	-288300.0	1103000.0	2554562.7476421027	70.0	15.0	-40.0
3.6938	4.1572	3.9378	256	1.0	-860300.0	-1105000.0	-14030.0	-1276000.0	408500.0	2159000.0	-1326223.5073656791	35.0	145.0	-80.0
5.5181	0.89076	1.9844	257	1.0	-210000.0	-728200.0	-637100.0	-2710000.0	775200.0	13570.0	-2411088.7540360214	65.0	325.0	-100.0
3.9527	3.6556	0.46109	258	1.0	-88300.0	-265300.0	-1124000.0	-236500.0	-1000000.0	194000.0	-1490132.9839154747	35.0	140.0	-40.0
3.0332	2.1966	1.9418	259	1.0	-1028000.0	-596500.0	37560.0	-613600.0	386100.0	994900.0	-1028655.9867994899	60.0	125.0	-140.0
6.4724	3.9888	1.4305	260	1.0	-884100.0	-1026000.0	-363300.0	-661000.0	-873300.0	-778900.0	762069.1765651769	30.0	30.0	-40.0
7.9646	3.7859	1.8252	261	1.0	-772200.0	-435600.0	87710.0	462600.0	-198700.0	273700.0	-812045.702115139	55.0	120.0	-60.0
4.9334	5.2134	3.3929	262	1.0	-554300.0	-454200.0	428300.0	-199900.0	755900.0	1051000.0	-672548.2294323053	70.0	110.0	-150.0
4.4451	7.3852	2.1166	263	1.0	-23640.0	-470900.0	108000.0	-824100.0	46140.0	180200.0	-451815.95858213276	55.0	135.0	-50.0
2.8757	5.2383	3.1818	264	1.0	425700.0	-74190.0	-361900.0	-1453000.0	1089000.0	613400.0	-644537.3561778961	50.0	150.0	-70.0
6.9656	2.2944	3.3589	265	1.0	-90310.0	-171700.0	1397000.0	729400.0	-118700.0	1549000.0	-313464.1144783044	60.0	95.0	-130.0
3.1067	2.7865	2.0064	266	1.0	-1090000.0	-868700.0	257200.0	-1212000.0	256300.0	919700.0	-1718796.7420184074	85.0	105.0	-170.0
5.3345	3.2727	2.209	267	1.0	-919900.0	-2136000.0	823300.0	-609100.0	-221600.0	5529000.0	419121.4723842795	55.0	145.0	-180.0
3.6614	3.9184	0.22515	268	1.0	1819000.0	942900.0	-577900.0	1043000.0	-392200.0	249600.0	575557.4785248083	55.0	35.0	0.0
3.4738	7.1055	1.7507	269	1.0	252400.0	-170500.0	-18200.0	-1144000.0	168100.0	-403100.0	-336455.8534024481	5.0	185.0	80.0
1.6013	12.138	1.1774	270	1.0	366700.0	57170.0	165300.0	-37930.0	236700.0	68850.0	265549.39472495235	70.0	95.0	-110.0
0.2597	9.9445	2.1741	271	1.0	550000.0	420200.0	386300.0	439400.0	829800.0	7582.0	1223784.477527941	45.0	155.0	-50.0
1.7869	8.2066	1.4101	272	1.0	914200.0	587900.0	315500.0	52860.0	255200.0	-861400.0	916117.9537095104	25.0	110.0	-110.0
0.40938	8.3368	3.2602	273	1.0	-809000.0	-512600.0	517500.0	-721000.0	791500.0	-715900.0	-1122561.5373862053	85.0	140.0	-20.0
0.65988	9.9847	0.938	274	1.0	64460.0	13220.0	-668000.0	-852200.0	-282000.0	-394800.0	-115502.26720667264	60.0	55.0	-120.0
-1.531	9.7124	1.5941	275	1.0	-529100.0	459600.0	-476700.0	1172000.0	-752500.0	-1797000.0	169456.96395000303	90.0	330.0	-120.0
-0.16196	9.4711	0.9806	276	1.0	-2395000.0	-2369000.0	1202000.0	-2924000.0	982900.0	4879000.0	-5192673.288948215	85.0	135.0	-90.0
-2.9978	8.652	1.7381	277	1.0	-286500.0	-115500.0	152600.0	498300.0	-1149000.0	1103000.0	1177872.7578975218	30.0	320.0	-110.0
-0.064461	9.7158	2.0133	278	1.0	838000.0	604500.0	348800.0	753600.0	885000.0	698300.0	981581.6253321521	70.0	115.0	-120.0
1.0231	7.3994	0.26724	279	1.0	1168000.0	992700.0	-286500.0	1078000.0	-451800.0	-66020.0	1679643.2155768212	55.0	145.0	-90.0
-1.7595	9.4943	0.80219	280	1.0	-687600.0	15070.0	-556400.0	765200.0	-703500.0	-41870.0	1082093.7134112134	35.0	335.0	-75.0
-2.7965	9.0942	3.784	281	1.0	-2363000.0	-2367000.0	863700.0	-2345000.0	70330.0	2227000.0	-478329.8414308727	35.0	80.0	-160.0
-0.17515	8.1882	2.2094	282	1.0	571000.0	787700.0	-1170000.0	760100.0	-681900.0	-532000.0	239020.72559110378	50.0	105.0	-70.0
3.0439	9.0633	1.2884	283	1.0	298500.0	-10120.0	146700.0	-347800.0	304100.0	256400.0	415625.8486894224	25.0	60.0	-140.0
-2.0432	10.676	1.0991	284	1.0	51630.0	70290.0	32860.0	852200.0	-458000.0	133500.0	282537.76231810264	60.0	130.0	-70.0
-1.8553	10.309	0.16772	285	1.0	733200.0	487500.0	-64920.0	1549000.0	-179900.0	-41490.0	1084489.5514513683	60.0	205.0	-60.0
-0.071925	8.9404	0.58934	286	1.0	499800.0	438100.0	-1076000.0	50550.0	-800900.0	-1169000.0	-108755.31827536708	5.0	325.0	0.0
-0.20615	11.53	0.18253	287	1.0	976700.0	675300.0	155600.0	972500.0	316700.0	-145600.0	648866.9916829951	50.0	70.0	160.0
0.12089	8.1298	2.0313	288	1.0	-70370.0	-23430.0	-561900.0	-219400.0	-319000.0	1155000.0	575684.3986789876	30.0	320.0	-80.0
-1.356	10.243	1.469	289	1.0	-799600.0	-688000.0	517200.0	-319000.0	167800.0	1903000.0	863772.0315164378	15.0	55.0	0.0
-1.1391	5.5692	0.77011	290	1.0	-625700.0	-171400.0	-210600.0	-883600.0	52000.0	431800.0	-555787.8915337793	40.0	340.0	-55.0
-5.9455	15.207	5.0033	291	1.0	-25640.0	-140000.0	-71690.0	-577500.0	245900.0	461600.0	-69238.43929616114	30.0	80.0	-100.0
-3.0004	13.181	2.6221	292	1.0	395900.0	88810.0	258900.0	224700.0	312400.0	127200.0	-289185.1468392359	80.0	325.0	90.0
-4.8178	13.827	0.1169	293	1.0	839600.0	703700.0	51200.0	1538000.0	27360.0	-2099.0	-50965.070902261476	5.0	45.0	100.0
-5.6892	15.344	2.5352	294	1.0	593500.0	-152.4	240400.0	336000.0	378800.0	1124000.0	74546.64189165586	75.0	110.0	-120.0
-4.6932	14.829	2.8702	295	1.0	309600.0	-48070.0	300600.0	100600.0	378400.0	707400.0	299723.5095207524	45.0	125.0	-100.0
-6.9309	12.322	0.17344	296	1.0	19390.0	-238800.0	-56200.0	390400.0	-70530.0	37900.0	40149.63566415781	50.0	140.0	-120.0
-3.1564	12.721	2.9176	297	1.0	333000.0	75080.0	233600.0	158900.0	284400.0	110400.0	557234.5636293226	20.0	125.0	-120.0
-4.2514	12.739	5.063	298	1.0	-144600.0	-156500.0	81890.0	-812200.0	279300.0	-153200.0	-59750.400008722616	60.0	50.0	-110.0
-6.1213	15.834	2.6958	299	1.0	452100.0	76850.0	153400.0	261600.0	343900.0	1144000.0	-53613.77317559082	65.0	40.0	-90.0
-5.033	15.476	5.7054	300	1.0	50340.0	-105000.0	-18150.0	-580100.0	195500.0	386900.0	-472536.21768192213	55.0	140.0	-110.0
-4.9184	12.166	0.78509	301	1.0	183800.0	-20120.0	-268200.0	493800.0	-203900.0	21430.0	-35849.419784159196	30.0	140.0	-130.0
-6.5817	16.002	2.2607	302	1.0	417400.0	-16680.0	-13870.0	332900.0	120700.0	1653000.0	832458.6462931295	50.0	140.0	160.0
-2.7779	11.455	1.4631	303	1.0	-54490.0	-103100.0	-165400.0	-66470.0	27820.0	-119900.0	-132494.78340498544	45.0	175.0	-60.0
-5.7093	13.641	1.4851	304	1.0	-550100.0	-397700.0	73050.0	-570200.0	282800.0	-331900.0	-277781.15558684675	55.0	60.0	80.0
-3.5331	12.774	0.46454	305	1.0	742300.0	526700.0	-487200.0	987900.0	-322100.0	-693100.0	103282.64336510096	85.0	70.0	-20.0
-4.1527	14.687	1.3623	306	1.0	517300.0	194400.0	522200.0	473000.0	473800.0	111900.0	775777.4970774145	50.0	155.0	-90.0
-6.4887	13.313	2.0316	307	1.0	-162500.0	-196400.0	-80130.0	-93290.0	132000.0	66060.0	-318275.3890643198	70.0	145.0	-80.0
-6.0666	16.209	3.4945	308	1.0	214600.0	-17570.0	123500.0	-149900.0	428100.0	658900.0	-257768.71447784622	60.0	155.0	-110.0
-3.7788	14.841	0.49257	309	1.0	-909300.0	-573400.0	279400.0	-167300.0	361300.0	256300.0	156133.53340853233	5.0	95.0	120.0
-6.7071	13.292	0.65391	310	1.0	15140.0	-135600.0	-239400.0	321600.0	-194900.0	108200.0	446715.9513864092	50.0	25.0	-30.0
-7.5907	19.154	6.3389	311	1.0	133900.0	50730.0	-77010.0	-186700.0	119400.0	192600.0	29667.492375885107	40.0	120.0	-40.0
-9.8855	15.021	1.1756	312	1.0	4060.0	-114100.0	-29540.0	238000.0	-82360.0	142500.0	-85739.30172173916	40.0	140.0	-50.0
-10.076	16.748	4.8863	313	1.0	240300.0	95000.0	-310400.0	-362700.0	242300.0	-78900.0	-111735.64138291881	55.0	155.0	-130.0
-9.1368	19.158	4.1492	314	1.0	192400.0	88770.0	-144300.0	-42760.0	210600.0	142900.0	-259900.14502846292	35.0	70.0	-20.0
-6.4399	17.645	0.82975	315	1.0	-268500.0	-420300.0	-657000.0	-1496000.0	-320500.0	-660800.0	-135451.6290069226	75.0	110.0	-100.0
-7.2301	15.448	0.64056	316	1.0	-87330.0	-143300.0	-144800.0	117400.0	-171600.0	39960.0	17738.35506525074	15.0	170.0	-150.0
-8.598	20.331	3.0941	317	1.0	174200.0	109500.0	-66090.0	29730.0	141300.0	61610.0	-38441.042339906824	40.0	355.0	-75.0
-10.655	19.579	1.8927	318	1.0	160100.0	124300.0	-96610.0	230700.0	45420.0	-12150.0	273467.55269505235	50.0	130.0	-110.0
-7.65	19.473	2.14	319	1.0	261600.0	129900.0	-88670.0	-37970.0	100100.0	23350.0	225934.4385382736	50.0	85.0	-120.0
-7.8062	18.327	2.7619	320	1.0	299700.0	143000.0	-85250.0	87440.0	391000.0	342100.0	-48990.24786319646	45.0	350.0	-60.0
-12.202	18.144	2.584	321	1.0	118500.0	62540.0	-49330.0	230000.0	-14100.0	-174.4	26440.307514318032	55.0	190.0	50.0
-11.369	18.864	4.2329	322	1.0	169500.0	125800.0	-126200.0	106900.0	66970.0	-17810.0	106134.45800950428	50.0	185.0	-40.0
-10.195	20.447	2.1796	323	1.0	157800.0	123300.0	-77290.0	149000.0	82350.0	23900.0	160752.09890843078	85.0	135.0	150.0
-10.247	19.378	0.97169	324	1.0	184700.0	129900.0	-94140.0	389000.0	5291.0	-47970.0	96363.3793672072	80.0	295.0	40.0
-7.3614	18.477	2.4089	325	1.0	302200.0	167200.0	-63510.0	86590.0	314800.0	176600.0	88551.04883765573	80.0	190.0	-20.0
-7.6617	18.438	1.5363	326	1.0	282500.0	158200.0	-128300.0	7492.0	259000.0	-37480.0	-127851.40005551944	40.0	20.0	30.0
-7.7526	16.697	3.5183	327	1.0	308700.0	65640.0	-217700.0	-120300.0	310700.0	681700.0	-216492.21040558454	35.0	350.0	-70.0
-8.6101	21.315	0.94283	328	1.0	201500.0	194000.0	-11330.0	42400.0	66570.0	38190.0	141714.45708029592	15.0	125.0	-150.0
-9.6574	20.413	2.0063	329	1.0	175400.0	146800.0	-75370.0	130500.0	89790.0	25310.0	288484.3304048042	70.0	100.0	-150.0
-9.873	22.858	1.7556	330	1.0	114600.0	112100.0	-14840.0	55150.0	51040.0	29740.0	184306.54422211956	50.0	115.0	-130.0
-6.8853	17.889	1.4327	331	1.0	364200.0	208300.0	-195100.0	-166700.0	95670.0	-296000.0	101788.15029942988	35.0	130.0	-140.0
-9.1829	18.302	5.008	332	1.0	197200.0	81860.0	-187300.0	-194100.0	193300.0	183700.0	244186.8861596714	85.0	100.0	-70.0
-8.3654	19.262	1.9285	333	1.0	296200.0	193900.0	-139800.0	57500.0	206400.0	18800.0	16138.261736555847	15.0	70.0	-140.0
-11.534	15.621	3.8188	334	1.0	203300.0	37230.0	100800.0	261300.0	-59280.0	71730.0	184029.5591032787	80.0	120.0	-180.0
4.6772	0.5325	0.63362	335	1.0	-8317.0	-313200.0	-553700.0	-754500.0	-146900.0	232900.0	-904103.6176405532	50.0	150.0	-100.0
5.9306	3.3199	2.9856	336	1.0	-529000.0	-442300.0	1390000.0	737300.0	376900.0	2529000.0	-221385.15575452114	60.0	135.0	-30.0
4.1763	3.4658	4.1112	337	1.0	-1178000.0	-930000.0	32150.0	-615900.0	173000.0	2281000.0	-688434.3612274252	45.0	190.0	-60.0
5.0127	1.9603	4.8303	338	1.0	-1771000.0	-1097000.0	649700.0	-3767.0	-662600.0	1961000.0	-1760400.9849439512	75.0	60.0	-140.0
2.7976	4.7106	1.2125	339	1.0	-1590000.0	-12980.0	-92780.0	1428000.0	-1365000.0	565200.0	-501783.9651845631	70.0	110.0	-150.0
5.9908	1.3783	1.1205	340	1.0	-358500.0	-175500.0	-1009000.0	-2143000.0	183100.0	-171700.0	-976641.5685840871	50.0	70.0	-30.0
1.0671	3.9315	1.4682	341	1.0	-429900.0	39710.0	-267100.0	145600.0	-49450.0	493000.0	-50238.831113878055	65.0	120.0	-140.0
3.6782	0.6889	4.1406	342	1.0	-216300.0	-921000.0	-202900.0	-1058000.0	1393000.0	2751000.0	-1662193.7994606425	70.0	200.0	-60.0
5.2096	1.8396	2.3242	343	1.0	-2145000.0	-2585000.0	-186900.0	-5305000.0	2248000.0	1100000.0	-4694616.752040142	55.0	170.0	-30.0
8.7813	5.1155	2.2254	344	1.0	-501000.0	-323700.0	123600.0	311900.0	-1513.0	173400.0	84221.18040250873	30.0	55.0	-110.0
6.3126	3.8122	3.93	345	1.0	-603800.0	-347200.0	820900.0	244000.0	347300.0	1376000.0	-898488.020008446	60.0	130.0	-90.0
6.925	5.8746	1.2228	346	1.0	-540200.0	-988500.0	222800.0	-483200.0	86080.0	452900.0	257567.9323015361	60.0	45.0	-60.0
5.7129	1.0534	3.554	347	1.0	-2751000.0	-1653000.0	1224000.0	792800.0	-1336000.0	3776000.0	-334785.80945931654	25.0	155.0	-60.0
4.8791	0.92084	2.967	348	1.0	388600.0	78350.0	-204100.0	-2752000.0	1851000.0	-110700.0	419855.4367596788	50.0	110.0	-110.0
6.9385	0.93112	1.6477	349	1.0	-1954000.0	-2888000.0	1208000.0	-5841000.0	1688000.0	4709000.0	-4624222.6491135955	55.0	110.0	-90.0
6.7586	-0.022236	0.81395	350	1.0	600500.0	965.9	-441300.0	-699700.0	-202600.0	18060.0	-550351.9151892271	50.0	135.0	-140.0
4.9397	5.3155	3.7957	351	1.0	-675700.0	-513100.0	312100.0	-248300.0	601900.0	1096000.0	-1144100.2128134293	50.0	320.0	-120.0
6.736	1.9597	2.0056	352	1.0	445600.0	-581700.0	2067000.0	2167000.0	-616700.0	3041000.0	14806.284224883653	50.0	340.0	-75.0
5.0902	1.5532	0.54576	353	1.0	368600.0	21770.0	-797400.0	-896000.0	-394600.0	183900.0	-339134.2345464304	55.0	120.0	-110.0
4.7065	3.8298	1.6049	354	1.0	-5084000.0	-6939000.0	3207000.0	-7965000.0	2052000.0	14040000.0	-5227869.888391932	25.0	5.0	-70.0
3.2034	4.0265	3.8026	355	1.0	-1019000.0	-1139000.0	-235100.0	-1923000.0	261600.0	1722000.0	-820923.4640318125	30.0	360.0	-30.0
4.3752	5.6463	1.2163	356	1.0	-1020000.0	-1005000.0	-481800.0	-2482000.0	206000.0	-2914000.0	-1072594.259240651	50.0	10.0	-100.0
2.1987	7.8895	1.4123	357	1.0	933800.0	349900.0	-52630.0	-542600.0	290300.0	-1040000.0	-462184.0605330556	5.0	265.0	20.0
2.4465	5.7413	3.5692	358	1.0	-609700.0	-215700.0	-177700.0	-725200.0	652700.0	49180.0	-682112.0816381207	50.0	120.0	-80.0
3.1842	5.774	0.78239	359	1.0	-1923000.0	-3135000.0	602300.0	-1723000.0	-1575000.0	7227000.0	1653073.552391864	55.0	40.0	-20.0
1.5935	7.1804	3.082	360	1.0	-258600.0	-172100.0	502400.0	-857100.0	504200.0	-238800.0	244052.1315646968	45.0	80.0	-110.0
4.6881	7.2738	1.5409	361	1.0	45390.0	-631600.0	130200.0	-1099000.0	93920.0	412900.0	633427.8566276926	15.0	25.0	160.0
2.4055	8.1769	2.9075	362	1.0	-87010.0	-254900.0	483500.0	-568200.0	360400.0	-49090.0	-30246.499960671827	75.0	40.0	-100.0
-1.8851	4.8811	2.1005	363	1.0	-30370.0	245300.0	342700.0	375600.0	900100.0	1013000.0	847158.7591457237	55.0	90.0	-160.0
-0.15808	9.0144	2.9084	364	1.0	8881.0	-18180.0	349100.0	-243400.0	809500.0	-381600.0	553614.5189036101	45.0	125.0	-120.0
-0.012171	10.205	2.5865	365	1.0	190200.0	27470.0	402100.0	7782.0	889500.0	-38560.0	780182.8603332397	40.0	145.0	-75.0
-0.15315	7.626	3.2313	366	1.0	-264800.0	729500.0	-313300.0	-623600.0	824900.0	-3507000.0	-1078522.9328413922	40.0	35.0	-80.0
