n	x1	x2	x3	t	s11	s12	s13	s22	s23	s33	cfs	dip	stk	rk
162	10.249764593057217	3.195224530631015	0.6223496696912331	1.0	2321000.0	266700.0	-2576000.0	-4365000.0	-612100.0	797000.0	3879762.0517466324	90.0	305.0	60.0
163	7.111089711470061	-0.1960047605069089	0.6892889650769641	1.0	-477100.0	75740.0	87640.0	659600.0	26650.0	44080.0	-63996.049840279244	65.0	100.0	-150.0
164	9.116631181833045	3.5594030411950035	0.4830053176983198	1.0	861500.0	107700.0	-319300.0	-297900.0	-208500.0	44730.0	-102823.8370643805	25.0	90.0	-150.0
165	7.132791720580407	0.4220535803824179	0.2786170153580283	1.0	-703200.0	-88640.0	185800.0	848100.0	74070.0	107200.0	649112.8099473473	70.0	180.0	-70.0
166	7.289581706544532	-0.3317735694919108	1.164385057531898	1.0	1225000.0	278800.0	-249200.0	457600.0	-289700.0	33800.0	1014478.9926724494	60.0	125.0	-100.0
167	7.443042424990731	1.1755401571281736	1.5695245877367243	1.0	716100.0	165600.0	-351000.0	-837500.0	49280.0	-129400.0	-841465.6927215137	75.0	25.0	10.0
168	10.79454255228663	-1.0320038289182232	0.940462210399405	1.0	1050000.0	-705400.0	2238000.0	356900.0	-508300.0	2572000.0	-1509702.2547547314	55.0	335.0	-20.0
169	8.556923506487594	4.41962153105713	2.093372229647407	1.0	465800.0	224500.0	120800.0	399300.0	-88270.0	24380.0	265198.0282830193	25.0	130.0	-120.0
170	3.389646613601316	8.089816310379076	0.826873933316065	1.0	-546600.0	-290600.0	150200.0	416500.0	-27600.0	219800.0	-221098.49927884387	30.0	95.0	-120.0
171	1.9146434972582689	5.470636487096292	2.4208277801188345	1.0	326300.0	35830.0	214900.0	-472800.0	525800.0	438500.0	189606.6936142221	40.0	150.0	-90.0
172	4.873467126352984	4.037208910950394	0.5957426863645748	1.0	-2312000.0	-4106000.0	650700.0	-7920000.0	-704800.0	4517000.0	-8727541.427266255	85.0	300.0	-160.0
173	2.6106104384279565	6.300300948893408	0.8827645216765354	1.0	-8158000.0	-11050000.0	1555000.0	-14820000.0	-460500.0	17630000.0	-3137078.8155882275	70.0	60.0	-60.0
174	3.4723748754056287	5.341731923769199	1.13324258629606	1.0	-2055000.0	-2449000.0	388600.0	-3377000.0	-41550.0	4323000.0	-1942323.7915000212	90.0	335.0	180.0
175	1.7307253884272316	5.444407008256176	1.8894360733537252	1.0	-10620000.0	-7395000.0	2083000.0	-7443000.0	838000.0	11280000.0	-8825783.687387375	45.0	135.0	-140.0
176	6.310317960994614	5.698049406724951	2.6401635057071324	1.0	1931000.0	555600.0	-790800.0	208900.0	-789300.0	716500.0	1375910.2530750907	65.0	295.0	-110.0
177	4.287583924226604	5.260851278113396	2.2794454210540227	1.0	-415100.0	-428000.0	205900.0	-49260.0	90020.0	298500.0	-644813.1160557324	60.0	125.0	-65.0
178	3.645538711701013	7.480512351901802	2.54147669154225	1.0	-368600.0	-331700.0	267500.0	-232300.0	1406000.0	985400.0	172680.461578611	65.0	60.0	130.0
179	2.3283490494621017	5.142373019633633	0.8596046671074837	1.0	-8681.0	-344700.0	163900.0	-694800.0	141900.0	-3705.0	8904.793897566644	50.0	110.0	-60.0
180	1.5717435394911143	4.492080779983779	1.688448723148659	1.0	508800.0	620600.0	-477700.0	786100.0	-843600.0	383300.0	-530888.8606828061	35.0	60.0	-160.0
181	1.907036270408749	7.2206495741460115	3.505710009107782	1.0	-313600.0	349900.0	-446200.0	608200.0	-538700.0	578100.0	-216916.99578973645	55.0	100.0	-150.0
182	0.4998442909874957	5.099971101441278	2.1429574135901266	1.0	-671200.0	-448800.0	401300.0	-797900.0	354000.0	-130500.0	-143730.99045607084	30.0	130.0	-100.0
183	3.5062618595367026	4.553842806525477	4.0229937341390585	1.0	234800.0	19890.0	-710100.0	221100.0	-219800.0	1196000.0	-100467.403835623	15.0	150.0	-100.0
184	2.9532859573067056	6.586197088473752	2.652102871927565	1.0	-763800.0	-928900.0	-108900.0	-1299000.0	534700.0	1723000.0	1579860.9938101396	15.0	95.0	140.0
185	-0.6626995756201803	8.196468982986008	1.6129747176826237	1.0	-114000.0	-418300.0	92850.0	-767900.0	493100.0	-137600.0	-273364.829686871	40.0	130.0	-90.0
186	-4.25816547800919	10.223337418537255	0.5116644899365067	1.0	-622500.0	-122700.0	-476400.0	-148700.0	-722100.0	-1124000.0	393116.6159386688	60.0	20.0	-60.0
187	-0.4049246776152397	9.882895220904024	2.631403315155014	1.0	-103900.0	-190800.0	-99920.0	442800.0	-405100.0	50930.0	73207.43263781413	20.0	190.0	-170.0
188	-0.8546753536039048	9.115201030757108	3.027550721456309	1.0	247500.0	70240.0	310300.0	151300.0	916900.0	67970.0	1073798.3364845098	85.0	135.0	100.0
189	-0.5050926897081298	9.444728548709689	1.294076868701309	1.0	-132000.0	-125.5	92090.0	144000.0	656400.0	-1096000.0	210095.95234599672	60.0	145.0	-60.0
190	-3.4709834958774946	8.884927693848834	2.00866028360613	1.0	-2942000.0	-2988000.0	932000.0	-3061000.0	311600.0	3727000.0	3091684.962069433	60.0	110.0	90.0
191	1.2602996946931944	11.02493009807252	1.853218415858547	1.0	23250.0	-101300.0	409700.0	563700.0	-1097000.0	969500.0	-381572.6277639139	70.0	100.0	-160.0
192	-1.7254436617266455	9.98037214034476	1.6392030300062237	1.0	281200.0	33080.0	183600.0	-86740.0	331700.0	-92.62	373244.5743996563	45.0	120.0	-120.0
193	0.3215039314745124	12.939504904308222	0.6071291789930114	1.0	-1000000.0	-262000.0	256000.0	311100.0	-310600.0	88440.0	642113.3238089762	20.0	350.0	-170.0
194	-0.9240812529768946	9.778614089706954	2.04733376634808	1.0	500500.0	275100.0	81530.0	247300.0	145700.0	26690.0	501159.0014184548	65.0	95.0	-100.0
195	-1.1482806946807922	9.26702762342588	2.9580144268587936	1.0	689800.0	492500.0	-154700.0	772600.0	517800.0	160300.0	453888.3172829481	55.0	65.0	-170.0
196	0.3568627914851895	10.211346028302115	2.571100583243511	1.0	78720.0	-42410.0	41240.0	-281700.0	672500.0	-1431000.0	-938299.7297571151	40.0	40.0	-30.0
197	-0.3671943478424682	12.11246956222448	1.6649782021568258	1.0	200500.0	31990.0	449100.0	-48720.0	817400.0	-40010.0	836852.4007829367	50.0	80.0	-160.0
198	-2.3518076156882795	9.727617044961953	2.7034184119074087	1.0	404300.0	139100.0	56930.0	90090.0	258500.0	-23780.0	292979.4358975424	65.0	145.0	-70.0
199	-4.370770541963838	11.509037511699466	3.19675919963091	1.0	-392500.0	-56680.0	-100900.0	705500.0	-745300.0	209400.0	-475655.3558049238	90.0	300.0	-100.0
200	0.0801974778538876	10.703761140977557	0.5265098092751912	1.0	-6245.0	-154300.0	-159100.0	-155000.0	-128100.0	-81360.0	-176886.7509473236	85.0	20.0	-20.0
201	-1.6679538996184533	9.118695062622349	5.378196420351629	1.0	-560400.0	-282700.0	38980.0	-315200.0	520900.0	142600.0	-166459.5939673168	55.0	360.0	-160.0
202	-2.319827899361849	11.78387007499377	0.6910952129681678	1.0	-1139000.0	-1480000.0	92670.0	-3072000.0	391900.0	-1582000.0	217400.46148804342	85.0	225.0	120.0
203	-1.2638024463276436	8.838744761931723	1.615161971390516	1.0	-47700.0	-214400.0	-44060.0	198100.0	-4696.0	933300.0	-396319.39139410306	60.0	115.0	-110.0
204	-6.063975386796866	15.557152251113578	0.181462213538708	1.0	-988500.0	-267100.0	-565400.0	181600.0	-806600.0	-697200.0	-631831.5177623244	55.0	145.0	-70.0
205	-8.975319450864914	15.765498030017795	0.7613240962082395	1.0	1425000.0	1063000.0	486800.0	1773000.0	612000.0	3589.0	282454.26154367183	35.0	30.0	-100.0
206	-3.110549502142248	16.357335262690704	2.327214944462131	1.0	39930.0	-58360.0	-171600.0	331300.0	-126500.0	71070.0	305327.2426523155	55.0	0.0	-80.0
207	-5.114804746582887	17.350780851422794	0.6295340842700266	1.0	168000.0	-18760.0	-3225.0	-8465.0	201600.0	76620.0	154043.78207107715	50.0	135.0	170.0
208	-5.9274162446630525	14.80714636528026	1.6205908967148768	1.0	-125000.0	-372500.0	84270.0	-303100.0	203400.0	300700.0	-80492.49004148545	90.0	65.0	-160.0
209	-8.000570573549446	14.999508324484951	3.6999719853151207	1.0	-2231000.0	-2229000.0	984600.0	-2263000.0	639500.0	2906000.0	-2775300.0000000014	45.0	360.0	-90.0
210	-6.962643072235959	15.226256709461431	1.279672702643529	1.0	-630500.0	-448600.0	-51230.0	-657700.0	270100.0	763900.0	-340469.40512419154	30.0	155.0	-90.0
211	-4.275956582423402	15.709183862030551	0.1949055552348838	1.0	-597900.0	-560300.0	127000.0	-603300.0	147300.0	-199200.0	-716240.407026221	40.0	355.0	-75.0
212	-5.965156898697565	15.339697272815451	3.9208224062213066	1.0	718300.0	290400.0	506100.0	916300.0	586600.0	-127200.0	508650.2812315826	55.0	360.0	-50.0
213	-3.937736694991453	19.691430707969644	1.2287650683486968	1.0	84390.0	-102000.0	64970.0	-325600.0	346600.0	719300.0	-233673.10986274295	25.0	50.0	-35.0
214	-7.450836841268075	17.926635744916908	3.587263292535307	1.0	171400.0	-68200.0	-12950.0	-189400.0	43100.0	29280.0	184527.16604555934	85.0	300.0	-30.0
215	-6.221169511412582	18.635005983999115	2.7674976158885665	1.0	251200.0	89430.0	-49570.0	-49330.0	391900.0	415200.0	238938.04998369425	55.0	125.0	-130.0
216	-5.100376007809462	18.08271839625691	0.2453040214737522	1.0	254600.0	92970.0	-27760.0	-53920.0	197600.0	94950.0	79946.26763864818	40.0	40.0	-170.0
217	-5.148307470674231	16.95069127799115	2.509580088249374	1.0	172400.0	-196100.0	59900.0	-198400.0	113000.0	-40260.0	-188594.92008276287	35.0	45.0	-10.0
218	-5.592434395552427	15.660079004076929	2.186214958022838	1.0	323800.0	72100.0	28900.0	32190.0	235800.0	87580.0	317434.98948409996	40.0	135.0	-100.0
219	-6.115339671135247	15.557263227232337	0.7048956446730994	1.0	473300.0	60180.0	273200.0	397000.0	376700.0	876400.0	41583.84293299932	65.0	350.0	30.0
220	-9.84730971479271	15.570809884244037	1.9071828784087084	1.0	195600.0	-1007000.0	281900.0	-2307000.0	571500.0	2048000.0	756873.0414594278	85.0	205.0	120.0
221	-5.671143081795471	16.87386513023162	2.3844453909882564	1.0	-57610.0	-109400.0	20310.0	217400.0	-80810.0	186900.0	230727.0156256376	80.0	220.0	-10.0
222	7.586826313605381	-4.449125834588815	1.1990282372606325	1.0	385800.0	105000.0	92510.0	66930.0	301600.0	209800.0	399288.99840875866	70.0	65.0	-150.0
223	6.354118253336787	-0.9952377072247915	4.364164275711448	1.0	298300.0	48020.0	-27060.0	134600.0	-33870.0	20550.0	-53426.60990311987	30.0	150.0	140.0
224	9.21486476833152	0.7428462803370629	3.3886741223086423	1.0	-401400.0	-394000.0	342200.0	-479000.0	-369400.0	577300.0	-616575.5232206186	75.0	170.0	-40.0
225	10.932340538021592	0.423120270624098	2.632716894034001	1.0	191300.0	50920.0	551200.0	561700.0	-229900.0	328400.0	586992.8898117784	55.0	320.0	-140.0
226	8.931225913889197	-0.7390554439520033	3.375127922062695	1.0	181700.0	121600.0	235500.0	371500.0	-86860.0	107300.0	276039.7525505368	50.0	125.0	-140.0
227	8.640704807262521	-0.2630385481690689	1.2650648798268782	1.0	181200.0	32440.0	379100.0	641600.0	-373900.0	259000.0	566000.0325105762	40.0	305.0	-140.0
228	9.52216325136151	-3.2736046326616446	3.332914086887212	1.0	-118600.0	-794600.0	477700.0	-1120000.0	-267600.0	1165000.0	-793914.762726831	35.0	5.0	-40.0
229	8.780486396657462	1.083242111887345	2.6034257125154605	1.0	162300.0	125300.0	15560.0	335100.0	-124800.0	-26820.0	64752.27021123081	30.0	185.0	-80.0
230	10.22190957205122	0.6811940875885684	0.8320787318584627	1.0	312000.0	104200.0	638000.0	737400.0	-252100.0	281400.0	244553.74963598867	75.0	105.0	-150.0
231	8.757359855255373	-2.679645756336852	3.544214710376276	1.0	163800.0	214000.0	217700.0	540400.0	-68480.0	131800.0	270343.836665181	70.0	125.0	-70.0
232	10.972001724565994	-0.5418197883903892	1.073172501217902	1.0	183700.0	223100.0	-27070.0	528800.0	-208400.0	-186400.0	340756.5685609493	45.0	125.0	-120.0
233	7.475995809267257	-1.0126366049839657	0.6613378859125929	1.0	336600.0	227500.0	142800.0	413000.0	-71410.0	52240.0	449188.3107419599	60.0	125.0	-140.0
234	7.446659237005866	-2.302242203070884	2.0944833342179856	1.0	702200.0	120700.0	-191000.0	49990.0	-156300.0	17080.0	206000.19362369226	45.0	135.0	-100.0
235	9.043968608632076	-2.2410027393788963	2.527047160421218	1.0	361700.0	139700.0	-181100.0	-117500.0	30930.0	-16860.0	-18818.5039643153	25.0	25.0	-20.0
236	8.639370450294345	-2.3673868358765136	2.218585246563435	1.0	382600.0	299200.0	-102100.0	394500.0	-104500.0	-234900.0	346953.52653072693	50.0	95.0	-150.0
237	7.678984983317532	0.9943574468630924	2.2082381038466234	1.0	391700.0	213400.0	-124800.0	74870.0	-1154.0	-111500.0	402675.8602171727	60.0	145.0	-60.0
238	8.718883314026314	-0.0418995831381414	2.1316000638388357	1.0	336500.0	-131500.0	1131000.0	1234000.0	-666000.0	1051000.0	1674092.9173523989	10.0	115.0	10.0
239	8.222456364197777	-1.3667942747879689	1.5968494819331995	1.0	493000.0	126000.0	520300.0	873500.0	-378600.0	289600.0	804181.869595384	80.0	195.0	-20.0
240	7.188873623615995	0.4754451146693583	0.8783636973963562	1.0	444700.0	156100.0	-161000.0	-178300.0	2974.0	-123800.0	33676.50247318973	55.0	170.0	-20.0
241	7.53642138818054	0.756277541008952	0.7037106648762254	1.0	465900.0	-76170.0	-458300.0	-1157000.0	-141600.0	111900.0	-847679.011487075	25.0	180.0	-40.0
242	6.227573704567277	-2.999110200152761	3.6174737218616615	1.0	465500.0	-418800.0	-315000.0	-1546000.0	-236400.0	1210000.0	-51742.286045676476	55.0	100.0	-80.0
243	7.054053543362325	1.2016462893898787	0.2389424769408817	1.0	281100.0	226100.0	-188800.0	27880.0	199300.0	-184900.0	-61390.68192906468	35.0	15.0	-20.0
244	9.845291617497963	-2.233184597649816	2.4693931542076832	1.0	2136000.0	977900.0	-131800.0	1677000.0	110600.0	40500.0	2063122.6114466516	60.0	350.0	-20.0
245	6.975012981811605	-1.6049674566874554	0.5644067532845025	1.0	256300.0	116600.0	67320.0	428300.0	-175800.0	-30410.0	347282.7619567088	75.0	120.0	-90.0
246	2.277306986414884	5.734530284553077	1.5258424159112214	1.0	613600.0	19370.0	-122900.0	95280.0	-109100.0	17950.0	44100.6460615953	30.0	140.0	-80.0
247	6.231703037102752	4.38697908445497	0.8566841551130427	1.0	-1592000.0	-2479000.0	551200.0	-4335000.0	395800.0	4452000.0	-1263511.4744330067	20.0	345.0	-110.0
248	4.065068162023815	3.358127218437656	0.4950407757308971	1.0	-3130000.0	-3255000.0	-1058000.0	-3816000.0	-880500.0	305300.0	1226639.8831447628	15.0	85.0	-10.0
249	5.302075817999926	2.148775436997678	2.80659192323401	1.0	-36250.0	-244500.0	-925100.0	-450100.0	-943300.0	446000.0	148910.86661897274	90.0	50.0	-100.0
250	3.606045414891672	4.616925197677359	2.773666795326999	1.0	-2820000.0	-2732000.0	1809000.0	-208100.0	-955100.0	7000000.0	-227310.50016234675	35.0	360.0	-80.0
251	2.939985099086765	2.4455723836813585	1.3479887023327006	1.0	-538900.0	-400500.0	54760.0	-511500.0	1229000.0	2889000.0	1010700.6565408204	35.0	95.0	-150.0
252	4.406500077316778	6.07986851608922	2.06186083347842	1.0	-1042000.0	-674400.0	-174000.0	-756500.0	-11550.0	826500.0	-1083219.9095543702	65.0	100.0	-70.0
253	4.717778534450824	4.403793893709734	0.6268138269738068	1.0	-175800.0	-514900.0	-86940.0	-718800.0	191300.0	-334300.0	-687335.3353549931	50.0	140.0	-120.0
254	3.996622091242973	6.169149503766663	3.453992506322561	1.0	-13300000.0	-16630000.0	5492000.0	-22570000.0	322700.0	22590000.0	-30095355.071527336	70.0	140.0	-50.0
255	7.062364030193609	6.513253128258737	3.2706716218648744	1.0	-530300.0	-491300.0	101000.0	-414000.0	544800.0	459400.0	-453200.5272318384	60.0	140.0	-140.0
256	5.31876017157662	1.9635092094854103	1.3576555825832095	1.0	-410900.0	-389000.0	158700.0	16650.0	63900.0	277900.0	-12955.4262733771	35.0	340.0	-130.0
257	2.7356074698769337	6.740036826469044	1.5718931888196124	1.0	-1665000.0	-2108000.0	-1162000.0	-4328000.0	1024000.0	-206000.0	-4524215.384244934	80.0	155.0	-60.0
258	0.3202264843686348	7.924554260569754	1.5301358647604628	1.0	552100.0	-47140.0	303500.0	-1366000.0	992400.0	-818400.0	-1028486.3320292872	10.0	65.0	-60.0
259	2.246652262219185	5.21784967480398	4.061711848514276	1.0	-1461000.0	-1248000.0	694300.0	-1691000.0	370100.0	1715000.0	-1924965.5384097374	45.0	160.0	-70.0
260	3.3909280925578105	5.183631006648198	2.516371777096465	1.0	-487800.0	-102800.0	-300800.0	-1339000.0	675200.0	217700.0	-560462.0844321034	40.0	105.0	-90.0
261	6.663116391637799	4.624358253840836	0.1527520776128756	1.0	7636.0	-993700.0	-669900.0	-1466000.0	1383000.0	2491000.0	-489164.38468877366	35.0	135.0	-110.0
262	3.2321944684520414	6.064340894095634	0.3580601716769429	1.0	532900.0	-843700.0	1023000.0	922100.0	899000.0	-224000.0	916841.0050406189	40.0	150.0	-40.0
263	6.918252489441232	5.325384951040469	0.5925266101135188	1.0	4221000.0	241000.0	221200.0	3079000.0	-1180000.0	5065000.0	1489223.1647163734	90.0	325.0	-80.0
264	3.002806630882499	5.315797840884894	1.2475454708644524	1.0	-426900.0	-1241000.0	483200.0	-378200.0	374500.0	376100.0	-1182045.0256609323	60.0	115.0	-80.0
265	2.15631530862634	4.550793578034949	5.656254472346179	1.0	-3201000.0	-3055000.0	1646000.0	-2070000.0	-1120000.0	4871000.0	-5712767.912715629	65.0	95.0	-110.0
266	-0.5498229250419032	7.456373789817896	0.928487936442244	1.0	-421800.0	-338900.0	-534100.0	-1422000.0	-120000.0	198500.0	-1504167.6554681375	55.0	165.0	-70.0
267	-0.8269580133208333	10.110463657923654	1.8158856688099376	1.0	-447900.0	-325100.0	-871700.0	-396200.0	-1017000.0	263700.0	280618.5277473944	85.0	145.0	-50.0
268	-1.9736683848887535	9.70444859055358	3.0766648419026867	1.0	558000.0	534100.0	-312500.0	1463000.0	276200.0	547900.0	1277696.6390601848	70.0	125.0	-110.0
269	-1.596446099682595	10.67012740756853	1.2626775727209352	1.0	-269400.0	152200.0	-41950.0	54820.0	660600.0	-1427000.0	-318147.16782466223	50.0	70.0	-60.0
270	-0.6600079223578125	10.556026230717617	4.041110218781454	1.0	-566300.0	-485800.0	-16590.0	-337400.0	47040.0	1206000.0	-1023515.833122184	65.0	110.0	-80.0
271	-0.253583679239913	7.097747491283821	1.1677184438334811	1.0	-252300.0	-734200.0	239800.0	-1264000.0	678900.0	-153500.0	-822085.1213744413	65.0	260.0	-170.0
272	2.2801515011898257	10.08903498279622	2.307858557415221	1.0	-254800.0	-324300.0	-987900.0	-508100.0	-1044000.0	388400.0	-1697132.5527878855	30.0	140.0	-120.0
273	-0.944931099966684	9.228951334506569	0.9594517018438846	1.0	185400.0	-86440.0	287500.0	-287800.0	318800.0	51730.0	-4344.411813030965	65.0	30.0	-100.0
274	-0.0145206295406075	8.910949195873213	2.1126621306183924	1.0	-1263000.0	-390400.0	-452300.0	276100.0	-626500.0	-576000.0	-337653.5243735873	25.0	155.0	-160.0
275	3.1155873476832068	13.429493640537189	1.97518921662015	1.0	1247000.0	580500.0	-164700.0	507500.0	209500.0	978800.0	871000.9725060815	30.0	90.0	-130.0
276	2.019354059585368	10.150103169118651	0.9425562698889398	1.0	167100.0	-127500.0	149400.0	-220200.0	154900.0	81530.0	-324119.8564449499	75.0	160.0	-80.0
277	0.1689574786706305	6.151643386663041	1.951682533010876	1.0	374600.0	59490.0	166400.0	-5853.0	303000.0	249700.0	270073.5777716396	65.0	110.0	-140.0
278	-2.4457873585422027	9.141417277439892	0.196195418080299	1.0	194100.0	-196900.0	-1026000.0	-116700.0	-845000.0	1303000.0	1449289.7879386973	70.0	360.0	70.0
279	-1.2187106101299232	9.195112073661535	0.1040952293657098	1.0	-541500.0	26700.0	-177800.0	475800.0	-318800.0	145100.0	-516829.13917885	45.0	80.0	-90.0
280	0.949541131318292	9.967558953972691	4.479460877578828	1.0	475000.0	535000.0	-356200.0	1306000.0	-321800.0	-25880.0	126564.29028535372	50.0	80.0	-70.0
281	-0.2236336397384458	10.96484426821113	2.463722652066433	1.0	-663300.0	-866900.0	272300.0	-943000.0	395600.0	161200.0	-1208314.0836016731	50.0	145.0	-100.0
282	-3.235366015906897	7.916121853133549	1.9595418222924488	1.0	270800.0	44180.0	238500.0	81380.0	687200.0	-187800.0	401366.9654465075	50.0	180.0	-90.0
283	-0.3867622780013059	8.118416534562499	2.339618873775201	1.0	-19170.0	-73790.0	609800.0	325300.0	-829400.0	1557000.0	-476378.726517576	50.0	150.0	-100.0
284	-0.5310425165894734	7.473406430138117	0.1346962474464396	1.0	171900.0	698600.0	-647400.0	771200.0	-647700.0	-1386000.0	540858.3578549775	55.0	140.0	-40.0
285	-0.6680068039851565	11.98877047957	1.7452797168525849	1.0	-102800.0	29300.0	-328000.0	-190100.0	-407400.0	203300.0	-327889.99206484307	75.0	335.0	-140.0
286	2.048676093461584	9.165249142168332	3.494390401803119	1.0	447700.0	173700.0	41150.0	151000.0	279100.0	-148400.0	73103.8364863362	40.0	340.0	-75.0
287	-4.417628809851975	12.410972410147856	3.7945172500002182	1.0	-390400.0	-448400.0	466600.0	-527400.0	398900.0	137700.0	215038.76923210634	80.0	135.0	120.0
288	-6.326758525579933	15.357810840361914	0.3380938457498202	1.0	-7031.0	24770.0	124800.0	-113200.0	198300.0	-225200.0	126101.74939580119	65.0	85.0	160.0
289	-7.695141051788314	14.461142347466678	3.2860938307043046	1.0	870200.0	585900.0	-79230.0	564800.0	-42480.0	-162700.0	1136695.3186185737	85.0	275.0	180.0
290	-6.249522097366596	12.892023170626222	3.1353012576665544	1.0	-118100.0	-273000.0	106700.0	78540.0	-61140.0	568000.0	84384.172642905	50.0	25.0	-40.0
