n	x1	x2	x3	t	s11	s12	s13	s22	s23	s33	cfs	dip	stk	rk
163	5.356260530003481	-1.1670985734686772	0.5365187347779166	1.0	37790.0	170600.0	228600.0	577900.0	-155800.0	164900.0	156751.13210936842	10.0	95.0	-140.0
164	10.36817081390735	-1.3707284784185252	1.8748330755006049	1.0	257100.0	-197800.0	-196900.0	-189500.0	-3515.0	78470.0	-144512.84145795257	45.0	165.0	-120.0
165	9.26939495892758	-1.5264948196849144	3.297560438972638	1.0	360800.0	110000.0	172600.0	424100.0	-170800.0	25570.0	373343.55650954915	80.0	10.0	10.0
166	8.848769134391791	0.6116694955094393	1.59495290675312	1.0	155200.0	71350.0	209100.0	558500.0	-320100.0	82200.0	226299.93408893375	35.0	145.0	-80.0
167	3.6518543637487983	-1.3921038698108852	0.4149108987310071	1.0	384500.0	171200.0	581400.0	908400.0	-360300.0	6398.0	536740.6896076404	60.0	125.0	-140.0
168	8.702802175060778	1.1227932634862017	2.9129901454393146	1.0	-198100.0	-289200.0	-44640.0	-103300.0	81750.0	43010.0	-10740.367782217363	80.0	35.0	10.0
169	8.908240049712871	0.3467802895501418	4.779352446842823	1.0	246200.0	53410.0	721600.0	726300.0	-272000.0	417500.0	410621.9574758129	60.0	130.0	-60.0
170	7.191582984303603	0.8655738017662545	0.9066958416342584	1.0	-74680.0	-24650.0	421900.0	446000.0	-281500.0	413200.0	-147941.568076812	70.0	120.0	-100.0
171	6.00562426301856	1.535337675648253	1.893571052709203	1.0	578100.0	336000.0	-624000.0	-714500.0	-505900.0	-558800.0	-987636.1129733964	25.0	160.0	-60.0
172	10.3830650393789	0.9420479576339305	0.0479358122257692	1.0	-4982000.0	-5074000.0	1801000.0	-7523000.0	1076000.0	5222000.0	183684.9834869298	80.0	55.0	10.0
173	10.07067277340592	1.457860608368302	1.7918670267379275	1.0	278200.0	490300.0	88980.0	668100.0	-17090.0	-209200.0	482711.9943441813	30.0	180.0	-40.0
174	5.243614987270372	3.19839734401534	1.4465248380516438	1.0	48850.0	162600.0	228400.0	540200.0	-104500.0	132700.0	270797.9719397571	35.0	155.0	-120.0
175	10.77813082056835	0.6587736873577991	2.3499158953870856	1.0	-10590000.0	-10390000.0	5915000.0	-11800000.0	2538000.0	18700000.0	-11324546.042471047	45.0	100.0	-90.0
176	6.848315980184879	-0.8990480598260548	2.503299454560914	1.0	160100.0	146800.0	228900.0	414100.0	-80480.0	102300.0	397941.4467824431	90.0	285.0	-160.0
177	6.885566969024076	0.2821443359032814	1.3063013086612627	1.0	407000.0	203800.0	-442500.0	-748500.0	252400.0	-450200.0	-632439.1985261836	10.0	330.0	-130.0
178	8.290194888691815	3.399693220680603	0.3364604377394561	1.0	335600.0	-44340.0	-486600.0	-1382000.0	212100.0	12290.0	-680784.3218647764	40.0	40.0	-110.0
179	7.311631885607557	-3.218328380233307	1.8356070648656475	1.0	-578300.0	-29680.0	505700.0	1261000.0	276200.0	308700.0	862691.8875833132	80.0	10.0	0.0
180	9.154183929093524	2.191343926531267	3.919013629392394	1.0	341500.0	96350.0	-102300.0	29440.0	-22960.0	15150.0	25680.613770483054	30.0	30.0	-30.0
181	0.8875324896240809	7.357509280314449	2.6383219939983245	1.0	-26170.0	20780.0	514600.0	424500.0	-70410.0	387000.0	72421.46489944891	10.0	65.0	20.0
182	1.9237503685831192	4.361546872685031	3.4139610111202585	1.0	447400.0	506600.0	100600.0	310400.0	595000.0	-526000.0	566684.7839527105	80.0	185.0	100.0
183	2.35002162981878	3.138284737188373	0.6281791364733037	1.0	-3129000.0	-4377000.0	1671000.0	-6187000.0	-215300.0	5436000.0	-9330980.749856211	65.0	320.0	-80.0
184	1.4489804956644945	2.9853100387767144	0.0130652984618848	1.0	-728300.0	-161200.0	-404200.0	-177100.0	-267500.0	294700.0	-291075.6528888801	30.0	180.0	-100.0
185	2.3666292105274325	7.888307561466077	0.2674195289778484	1.0	-680000.0	-83800.0	-67010.0	-510700.0	9174.0	495000.0	-308469.44347140525	40.0	115.0	-150.0
186	4.463704823446264	5.476266959831897	0.1947934568248918	1.0	287700.0	703500.0	410700.0	942100.0	1134000.0	-1107000.0	8285.352834393503	45.0	10.0	-50.0
187	4.415443542529857	5.448333464362133	4.1441666631424905	1.0	3275000.0	4289000.0	-1194000.0	6941000.0	279100.0	-5497000.0	2866067.611610284	25.0	5.0	-45.0
188	2.4328257201120853	6.488874115566263	0.6348735158030001	1.0	-707900.0	-568700.0	110700.0	-429200.0	538300.0	1038000.0	-915442.7380191626	70.0	360.0	10.0
189	3.168596605269434	7.756066860688701	0.1635142922314754	1.0	-201700.0	-807000.0	-339700.0	-64210.0	-965800.0	3224000.0	-608333.0932324509	80.0	135.0	-150.0
190	3.377103563730208	4.795525928005366	1.2529661465352548	1.0	1990000.0	1480000.0	521300.0	1657000.0	736600.0	-320600.0	2509989.779832373	40.0	90.0	-120.0
191	3.637364013396491	5.979081215503006	1.023748502386835	1.0	-1209000.0	1587000.0	-472300.0	3430000.0	-1869000.0	-3832000.0	4465129.55287521	70.0	140.0	-100.0
192	2.002546053226504	6.590000227454163	1.8247410625465272	1.0	814400.0	86660.0	631200.0	-3898000.0	1486000.0	-2289000.0	1097458.93294968	55.0	105.0	-120.0
193	2.328064121912465	4.914076705810232	0.5053710793285738	1.0	-1215000.0	-1535000.0	61000.0	-2869000.0	262400.0	1635000.0	-2659225.20344468	65.0	20.0	-20.0
194	6.794350058661617	4.361579520539697	1.6443030086432997	1.0	735000.0	671500.0	-375200.0	475000.0	-481600.0	206200.0	459134.6256992895	40.0	40.0	-30.0
195	1.178912006469909	5.966552962403528	2.654836288707524	1.0	-920700.0	-981400.0	-152300.0	-308400.0	-483300.0	180600.0	63969.36309725116	80.0	35.0	-80.0
196	4.0827428669805705	7.529993153157297	0.3384400207982687	1.0	-1958000.0	-1842000.0	670300.0	-2609000.0	8254.0	3794000.0	-3775515.250124917	65.0	5.0	-50.0
197	3.6263087990000713	4.212076622543247	0.6051822817699044	1.0	1440000.0	536500.0	426200.0	-71740.0	610100.0	273900.0	-382719.5259120414	75.0	330.0	80.0
198	1.9839696374945277	7.205017710216249	0.6293350850131358	1.0	-452300.0	-262700.0	-1191000.0	669800.0	-757400.0	-2963.0	174784.2390504871	80.0	185.0	-20.0
199	1.2186159028891597	5.334244070656887	2.236683974404772	1.0	-1062000.0	-1373000.0	52260.0	-1819000.0	76510.0	3940000.0	1058774.5332272542	25.0	155.0	-160.0
200	3.230427603465045	3.909185223120008	4.76588464663511	1.0	768500.0	62960.0	-985800.0	15310.0	-576500.0	921700.0	779026.2332825692	25.0	140.0	70.0
201	3.181309658510603	6.917433898774255	2.1334997558759605	1.0	-1115000.0	-1081000.0	-449500.0	-1419000.0	234900.0	1240000.0	198966.05068886158	65.0	15.0	-170.0
202	1.8987294013579128	8.151679449950212	0.7293809050766403	1.0	210400.0	-228400.0	142300.0	-920700.0	401700.0	-431100.0	-277940.24746608146	45.0	145.0	-90.0
203	-2.227644708709395	10.030637419647942	0.3462073651565344	1.0	193600.0	725700.0	-1038000.0	-1937000.0	272300.0	-4218000.0	176914.35741210333	45.0	145.0	-90.0
204	-0.808159858499749	8.74005374107963	0.1035122829347333	1.0	107400.0	289900.0	-251900.0	1127000.0	-338600.0	4306.0	-173933.27647980125	50.0	85.0	-170.0
205	-1.560660076072786	9.402227532283346	1.227182614655053	1.0	597900.0	565200.0	-380300.0	1258000.0	-376900.0	-32310.0	969722.403303758	50.0	125.0	-100.0
206	1.1100783085020816	10.171432851789632	0.2504753202986934	1.0	-975900.0	-113900.0	-527700.0	523700.0	-777200.0	-244400.0	-464429.2147501843	70.0	105.0	-110.0
207	-1.8930050723624032	10.87203905257328	2.302707912945684	1.0	1300000.0	781400.0	350600.0	1074000.0	543500.0	-190600.0	727581.8659462084	60.0	15.0	-70.0
208	-3.14925730305042	11.6209760803273	3.1614250286568377	1.0	713500.0	299200.0	-371300.0	343700.0	322000.0	-375100.0	808653.3238900055	50.0	120.0	-100.0
209	-1.3717510148918053	13.84800217352829	1.8350770877647904	1.0	304500.0	229000.0	13550.0	258900.0	171900.0	-504700.0	429833.32649620855	50.0	90.0	-100.0
210	-0.3043042398585214	10.64865095250573	3.765638584205493	1.0	240200.0	108400.0	64930.0	180500.0	273900.0	57320.0	171207.0893469268	70.0	135.0	-100.0
211	-0.3112267143473478	10.61399543130702	2.25050596837688	1.0	-163100.0	-561900.0	304600.0	-880200.0	728000.0	-43480.0	113534.37717993915	80.0	95.0	110.0
212	-0.2918225727327051	9.942296582407744	0.3311083179776227	1.0	337700.0	175200.0	207400.0	329000.0	776900.0	-164700.0	762222.0466406087	60.0	120.0	-140.0
213	-2.8121610467314597	8.813309097761907	2.5951892811518973	1.0	2236000.0	-194000.0	1741000.0	2421000.0	-60590.0	6268000.0	1445256.427274339	75.0	330.0	80.0
214	-0.2382086349862738	12.02957834177239	1.2530052925991	1.0	267100.0	45270.0	158900.0	1431000.0	-1684000.0	1819000.0	2055270.492969691	80.0	335.0	60.0
215	-2.0613977436568423	11.8911695207649	2.469406757502556	1.0	417500.0	145000.0	31100.0	98180.0	214000.0	55990.0	323769.7798114708	55.0	145.0	-90.0
216	-0.8918584809909905	10.736501977413305	1.011742265377183	1.0	505900.0	172400.0	107200.0	243100.0	351900.0	-168700.0	566490.4903398547	65.0	80.0	-120.0
217	0.148591057622594	9.31408376410304	1.709064468682095	1.0	-56650.0	-151600.0	186400.0	-332500.0	583200.0	373300.0	-530605.2893175962	50.0	20.0	-80.0
218	-1.471227679954133	9.760081367934326	2.9589661149489066	1.0	1345000.0	723800.0	295500.0	635600.0	666600.0	1410000.0	1390849.0057265756	55.0	165.0	-40.0
219	-3.1188129811551946	8.36273800941499	4.045777235332428	1.0	158100.0	-16080.0	-3271.0	-329400.0	753100.0	-1127000.0	246590.00762636313	60.0	135.0	-100.0
220	-1.1294869183235192	9.337140331894805	3.5590388171947023	1.0	1054000.0	147900.0	374400.0	4470000.0	-2989000.0	4872000.0	2527104.0337058776	10.0	170.0	160.0
221	0.2088713242581891	8.772826437630618	2.6039545289209416	1.0	-553500.0	-600800.0	243200.0	-1224000.0	925900.0	-1350000.0	-1714161.267899854	10.0	240.0	140.0
222	-3.185428403632496	9.717577174134131	2.09433945940362	1.0	445400.0	228400.0	217600.0	101500.0	564900.0	161600.0	-318453.03460486233	50.0	30.0	-70.0
223	-5.966618395068587	17.05867843920612	1.225857898143994	1.0	-41980.0	103000.0	-77810.0	1005000.0	-1255000.0	241300.0	-291254.45454303466	55.0	105.0	-120.0
224	-2.9481000092174874	15.676211367265305	2.5088511765190207	1.0	112300.0	-87150.0	-322500.0	-475100.0	-116300.0	-552400.0	-248608.9266148596	65.0	20.0	-40.0
225	-6.387957693100362	17.179256777455237	0.6069239161794079	1.0	214600.0	18080.0	43720.0	18490.0	254000.0	75260.0	-206797.16997519083	50.0	25.0	-30.0
226	-5.570932574968236	15.932830710743644	2.0951453163587765	1.0	-2747000.0	-1828000.0	-230800.0	-2344000.0	514700.0	-996900.0	-3034800.34535609	85.0	355.0	-30.0
227	-6.297065301459067	16.5417539413912	3.453546940628353	1.0	482600.0	81600.0	271700.0	344600.0	374000.0	590600.0	810151.171402782	30.0	115.0	-130.0
228	-3.541275387069727	15.92339657285664	0.8754521493177064	1.0	216300.0	-5986.0	65720.0	-145000.0	422400.0	650000.0	-426419.58523283113	55.0	35.0	-40.0
229	-4.932886511425347	14.787266494980562	6.174103595130062	1.0	-151200.0	-242600.0	28920.0	89890.0	166800.0	265000.0	-372368.86562162975	80.0	140.0	-75.0
230	-4.236609298637279	18.79705201695384	0.7587536016305313	1.0	24020.0	-127200.0	-61590.0	-714500.0	116200.0	294100.0	-258016.1510076948	50.0	120.0	-80.0
231	-6.522488251964884	17.531595220938907	1.0768646307283307	1.0	151100.0	-133400.0	-10250.0	-192100.0	42270.0	40250.0	-224338.0502524724	80.0	140.0	170.0
232	-3.991062840572767	17.275497920871633	0.273069402800888	1.0	146800.0	-89730.0	-483900.0	-878900.0	-222300.0	-648300.0	-766923.1370613198	90.0	360.0	-70.0
233	-5.795810106045571	17.858832320589276	0.1217334433445677	1.0	37600.0	-184400.0	43800.0	31680.0	84710.0	67810.0	-92703.57693767107	50.0	120.0	-120.0
234	-5.940572003102472	14.322678512118705	1.3720665444754383	1.0	469900.0	-19370.0	259200.0	117400.0	377400.0	-58160.0	358773.4244979564	50.0	200.0	-30.0
235	-8.686534661500213	12.397654283089684	3.369424350025409	1.0	-620100.0	-576800.0	8415.0	-836600.0	333500.0	-516100.0	-45506.80423134079	85.0	60.0	-120.0
236	-5.975409441678691	16.050161132677	1.6493675079502297	1.0	343100.0	13820.0	236000.0	344400.0	138400.0	278200.0	455699.39622947725	25.0	130.0	-120.0
237	-5.971465044851702	15.074464404722669	1.0349301672032911	1.0	251300.0	-352600.0	506600.0	225300.0	95530.0	1522000.0	1004191.6771033397	70.0	135.0	60.0
238	-7.342402377644853	13.759559547155993	1.1985842835022555	1.0	-2877000.0	-1445000.0	1184000.0	422700.0	965800.0	3145000.0	-3795521.939797838	80.0	105.0	-70.0
239	-5.610564415434092	16.702476820937488	1.9379279164988688	1.0	-97810.0	-229200.0	-177100.0	77430.0	-149800.0	187900.0	-352718.5106393013	45.0	145.0	-80.0
240	8.742545922794092	-1.0981558844664132	3.744814879069776	1.0	401700.0	78700.0	52630.0	80930.0	193800.0	39120.0	321557.46459149505	50.0	135.0	-100.0
241	9.526347124978736	1.9812681414557427	2.6326983039470004	1.0	74830.0	38540.0	293600.0	644500.0	-399700.0	200400.0	400909.71334845433	55.0	170.0	-30.0
242	9.01552398957545	-0.2244292849102857	0.4957778675076024	1.0	51200.0	106700.0	360500.0	523900.0	-94500.0	166600.0	383078.52528711257	65.0	105.0	170.0
243	9.099714405404532	0.0165384629074691	1.9955069723262648	1.0	395700.0	-654800.0	402200.0	-806200.0	-104100.0	1989000.0	-1156244.732668274	45.0	0.0	-55.0
244	7.621147142757072	0.0064708098340393	1.3143362073186091	1.0	472700.0	132500.0	434600.0	737200.0	-287200.0	135600.0	320145.44050800405	75.0	100.0	-140.0
245	9.735746826923338	-0.8462982214992247	0.0480465588792192	1.0	1301000.0	352800.0	-515600.0	-1111000.0	350400.0	-71810.0	-32751.6294844291	60.0	325.0	90.0
246	8.288338411560442	-1.9351397646035025	2.234241633875629	1.0	958300.0	19860.0	-73990.0	185600.0	24010.0	103900.0	553977.0614981552	65.0	115.0	-120.0
247	7.217267960987446	-4.494657823112937	1.2636530558733998	1.0	335800.0	206900.0	-162300.0	52810.0	28940.0	-129300.0	-57738.99376465862	5.0	190.0	120.0
248	10.46952730131352	-1.769725782756725	2.89218032498494	1.0	277700.0	36870.0	-27780.0	121800.0	-26620.0	10400.0	208375.22060829675	70.0	110.0	-130.0
249	7.1247070077760295	1.9024733407449903	0.1110104655323782	1.0	236900.0	61920.0	162800.0	392100.0	-185000.0	50340.0	183696.6272907811	75.0	110.0	-100.0
250	10.041816849181966	0.9863257987840942	2.3742296235346103	1.0	4619000.0	1814000.0	-1228000.0	4281000.0	-1335000.0	3511000.0	2353027.1257667243	40.0	160.0	-80.0
251	11.454007930299712	1.0530291100927112	2.7302257301734327	1.0	168800.0	149800.0	289900.0	510000.0	-122500.0	119600.0	377703.14002977987	70.0	135.0	-140.0
252	10.717285601843322	-1.3016617354689972	2.099178637145772	1.0	81700.0	115500.0	203500.0	327900.0	-39710.0	110400.0	206897.30009228733	55.0	120.0	-80.0
253	6.245600464363793	-1.241305385683966	0.7709468202133115	1.0	314000.0	103200.0	177700.0	372100.0	-137000.0	51560.0	396495.1336903666	85.0	195.0	-50.0
254	11.119616380354383	-1.227224981312231	1.2000711557701411	1.0	461800.0	-78500.0	-249500.0	-182100.0	-93810.0	58340.0	-121590.53309031925	60.0	15.0	-70.0
255	10.965010440978215	-4.349344061745855	0.5930262602158163	1.0	373800.0	163000.0	124700.0	338200.0	-80470.0	39450.0	-27682.170125657998	20.0	150.0	-150.0
256	7.422097269026714	-1.5547840163947284	1.0720252257384264	1.0	298300.0	58460.0	18920.0	194300.0	-25080.0	19250.0	137905.83102466038	55.0	155.0	-130.0
257	6.860076761055575	-0.7501566095067588	4.064501668438109	1.0	524900.0	83640.0	-193900.0	-71810.0	-122200.0	15370.0	126136.16220469915	55.0	145.0	-90.0
258	8.24030849982162	1.9012813331808172	1.6600799593562106	1.0	-91360.0	-5100.0	356300.0	846300.0	-577000.0	113300.0	446267.20906671527	35.0	0.0	-20.0
259	10.658700421447495	-3.216032581804881	2.0523609982501787	1.0	52990.0	153300.0	364900.0	830900.0	-287400.0	-298100.0	714803.1610936392	65.0	15.0	-40.0
260	4.679212007821256	5.950927351859797	2.7106242738614887	1.0	234700.0	76510.0	63100.0	276600.0	-95480.0	28850.0	-24373.566407256207	25.0	75.0	150.0
261	6.6500519905621545	6.507656599779815	4.287905085514121	1.0	-361900.0	-427400.0	125400.0	-258900.0	441600.0	140500.0	-509620.477438802	70.0	135.0	-140.0
262	3.405910204919465	3.61570957050552	2.6191675849584177	1.0	-457900.0	-336200.0	157700.0	28960.0	128600.0	378000.0	-69579.25911962957	10.0	330.0	-110.0
263	3.172984585652721	3.5059208307079976	3.395360669524659	1.0	-5055000.0	-5381000.0	2916000.0	-7252000.0	937800.0	8143000.0	-8053835.900261924	65.0	95.0	-90.0
264	3.911595597417641	3.522935183047795	0.786586458206015	1.0	-2941000.0	-3731000.0	2025000.0	-6412000.0	736700.0	7252000.0	7062265.983829729	25.0	95.0	50.0
265	2.301370467348272	1.0119296843681396	1.2427590296656554	1.0	-916800.0	-805200.0	-920300.0	-832100.0	-940200.0	399700.0	-1207219.2621058905	35.0	70.0	-110.0
266	3.7410792934059054	0.136300745889056	1.1079125247061976	1.0	-638400.0	-330900.0	4219.0	-269300.0	303400.0	406300.0	291465.4262296426	15.0	175.0	-50.0
267	5.418303609765517	5.786039130477155	2.4663098611345227	1.0	-357100.0	-449900.0	-321300.0	-591200.0	187200.0	310400.0	-702306.9367720918	90.0	315.0	-130.0
268	4.644583889532089	2.6446272221012976	1.1973754547024107	1.0	-388200.0	-420600.0	124700.0	-198700.0	225800.0	166500.0	-52743.403387798084	60.0	75.0	-60.0
269	0.8173560814109105	1.4929747563568825	1.2478923837685505	1.0	-2402000.0	-1272000.0	236300.0	-2406000.0	500400.0	747800.0	-2744664.7104677265	65.0	95.0	-140.0
270	2.028162781877729	0.9695406142327692	3.1990451166990432	1.0	-493800.0	-86480.0	230200.0	-11960.0	330000.0	163800.0	-92060.70291633086	55.0	60.0	0.0
271	4.528297251882394	2.475848967696296	3.5553156928416763	1.0	-263900.0	-169100.0	652100.0	-87060.0	852100.0	1144000.0	-603126.889879308	70.0	130.0	-130.0
272	3.1718766178834645	3.3997919735718853	1.3219374286734027	1.0	-1944000.0	-1460000.0	634000.0	544900.0	-635500.0	3807000.0	-617346.2575458427	45.0	185.0	-75.0
273	6.346307758443133	4.379702697378894	0.6784692936347482	1.0	-1653000.0	-1293000.0	-190700.0	-990100.0	-484200.0	730400.0	-1245234.995284564	30.0	80.0	-160.0
274	3.00359776076624	3.94420452859278	1.1831259993645509	1.0	-3245000.0	-3377000.0	424000.0	-3012000.0	426200.0	1737000.0	-5802179.148569046	65.0	140.0	-110.0
275	5.298389729273649	2.95987125685695	1.4456733067794376	1.0	-1967000.0	-995100.0	-514500.0	-82940.0	-737700.0	395500.0	659199.0916340743	80.0	230.0	-30.0
276	5.850677333945174	5.0957918699116505	3.2693216681681707	1.0	-9545000.0	-10520000.0	6913000.0	-12630000.0	3045000.0	18880000.0	-13157270.202754859	40.0	130.0	-100.0
277	2.5921101292058477	4.288911124359669	5.60008029377676	1.0	-487100.0	-346700.0	515300.0	30310.0	485900.0	792500.0	1043817.9988443912	15.0	50.0	150.0
278	3.537908803887817	6.823342892990493	0.8983584008684969	1.0	-610900.0	-629700.0	-575700.0	-1472000.0	-80760.0	578600.0	-789714.2429569495	35.0	70.0	-130.0
279	3.774762745551677	4.32867550716137	3.0402788390378745	1.0	150700.0	-55120.0	-439900.0	-2232000.0	327000.0	-668600.0	-891821.0211599993	70.0	110.0	120.0
280	4.0477680497742	4.336493476415599	2.5691702541480583	1.0	-184200.0	-758700.0	232800.0	-1411000.0	1102000.0	3161000.0	-1081634.2585973074	90.0	295.0	-150.0
281	-0.7886769463943717	10.296091910699271	3.7354285749966576	1.0	155700.0	-727000.0	691700.0	-1087000.0	1240000.0	3906000.0	-1187114.1248463157	50.0	140.0	-120.0
282	0.1623235932329026	7.420882929821379	0.6400984289955696	1.0	-200600.0	-619000.0	278900.0	-1057000.0	817100.0	-209800.0	-1538210.3368665315	75.0	305.0	180.0
283	-2.475027528985378	6.6379713309193855	2.3302191701210906	1.0	92520.0	-114400.0	-756600.0	-405300.0	-963400.0	14310.0	-289042.3681521432	70.0	135.0	-140.0
284	-0.6567730392290343	10.94553850490318	1.5048835043158653	1.0	131600.0	174700.0	680400.0	338400.0	-54570.0	2589000.0	-206112.1410770174	35.0	335.0	-70.0
285	1.0482703078735065	10.754587361796927	3.4853394544785776	1.0	411900.0	271000.0	-59930.0	534800.0	394800.0	-358000.0	-529845.2330997261	10.0	20.0	-90.0
286	0.7139882400028338	8.150070517886927	0.6421778130183917	1.0	-160700.0	-422300.0	369500.0	-541400.0	523500.0	128500.0	-549087.3770446036	25.0	40.0	-50.0
287	-2.340263226299952	8.719702351414645	2.8355612127807626	1.0	-1458000.0	-1308000.0	221000.0	-2025000.0	-400700.0	1441000.0	-151862.25635923736	10.0	130.0	-100.0
288	0.2722842264817468	12.362427516657725	1.909031294930796	1.0	405100.0	203700.0	-583300.0	1714000.0	-1960000.0	2150000.0	-169142.06702837755	55.0	110.0	-80.0
289	-0.9774223823515452	10.985962767543436	0.8815976992554841	1.0	305800.0	23490.0	156900.0	-53560.0	333500.0	38560.0	-366158.38359109295	40.0	5.0	-40.0
290	-0.2197885060770415	10.618533532428437	3.406300696739001	1.0	72860.0	-24840.0	141600.0	-288400.0	631000.0	310800.0	-244554.1200502211	65.0	140.0	-60.0
291	1.2132599468122602	11.431244822311887	1.7554344759729343	1.0	-93100.0	-410500.0	360600.0	-608900.0	813900.0	-45030.0	-287451.85489958245	55.0	145.0	-40.0
